Name,Vorname,Start,End,Alternative Namen,Status,ID,Geschlecht
Posch,Hans,,,"Poschen von Hawsrugk
Pasch",,9793,männlich
Posch,Heinrich,,,Pasch,,10851,männlich
Posch,Magdalena,,,,,11557,weiblich
Posch,Ulrich,,,Poschen,,11377,männlich
Pöschel,Christian,,,,,9520,männlich
Possenland,Peter,,,Possenlannd,,9166,männlich
Pötel,Simon,,,"Poͤtel von Wienn
Poͤtlin von Wienn
Poetel von Wyen",,6447,männlich
Pottenbrunner,Martin,,,"Potenpruner
Pottenpruner
Potenpruͦner
Botenpruͦnner
Potenprunner
Potenbrunner",,630,männlich
Pottenrainer,Matheis,,,"Porrenrainer
Pettenrainer
Potenrainer",,13062,männlich
Potzlinger,Janko,,,,,10956,männlich
Prack,Gabriel,,,,,1350,männlich
Prack,Philipp,,,,,4999,männlich
Prager,Kunz,,,Salburch von Múnichen,,13080,männlich
Prager,Nikolaus,,,"Pragár
Pragär
Progar",,9731,männlich
Pranger,Hans,,,Prangers,,4306,männlich
Preimberger,Pankraz,,,Preymberger,,5072,männlich
Preimler,Heinrich,,,,,10178,männlich
Prein,Hans,,,,,8793,männlich
Preisenberg,Thomas,,,Prÿsenperg,,5994,männlich
Prenninger,Georg,,,,,249,männlich
Preston,Alexander,,,,,10218,männlich
Preuer,Hans,,,,,3316,männlich
Preuer,Ulrich,,,Preẃers,,7315,männlich
Preuss,Dietrich,,,"Prews
Prewss",,5134,männlich
Preuss,Erhard,,,Präwssen,Herr,9788,männlich
Preuss,Hans,,,Präuss,,7993,männlich
Preuss,Heinrich,,,"Práwssen
Präẃssen von Elbing",Meister,9982,männlich
Preuss,N.,,,Prewss,,3033,männlich
Preysinger,Hans,,,Preysinger von Veltkirchen,,10897,männlich
Prichsl,Hans,,,Prichsil,,13582,männlich
Priefenschalk,Sigmund von,,,,,2488,männlich
Probierer,Peter,,,,,5140,männlich
Proman,Andreas,,,,,1698,männlich
Propst,Andreas,,,"Brobst
Probst
Brobst zuͦ Bregentz",,8357,männlich
Propst,Hans,,,Brobst,,7552,männlich
Propst,Jörg,,,Braͤbst,,5404,männlich
Propst,Jos,,,Brobst,,8013,männlich
Propst,N.,,,,vor 1479-01-20 <1479-01-20>,7553,männlich
Prowiss,Dietrich,,,,,5085,männlich
Pruckmoser,Hans,,,Prugkmoser,,13072,männlich
Pruckmoser,Margarethe,,,,,9850,weiblich
Pruckmoser,Paul,,vor 1465-06-01 <1465-06-01>,"Prugmoser
Fuettrer
Kastner
Castner
Kastnner
Kastnár
Kastnaͤr
Fuͤtterer",,8266,männlich
Prül,Adam,,,Prúel,,11647,männlich
Puch,Hans von,,,"Puech
Puͤch",,2266,männlich
Puch,Konrad von,,,Puech,,5043,männlich
Puch,N.,,,Puͤech,,2136,männlich
Püchelmair,Erasmus,,,"Púchelmair
Puͤchelmair
Puchilmaier
Pichlmayer
Pechermacher
Pühilmaÿer
(Asam)
Puhilmaier",,7841,männlich
Puchelmann,Georg,,,Puchelman,,4799,männlich
Pucher,Ott,,,,,3418,männlich
Pucher,Sybilla,,,Pucherinn,,3606,weiblich
Pücher,Erhard,,,"Puͤcher
Puecher",,3727,männlich
Pücher,Hans,,,Puecher von Talhofen,,9121,männlich
Pücher,Jörg,,,Puecher von Leontz,,10364,männlich
Pücher,Maria,,,Puͤcher,,6002,weiblich
Pücher,N.,,,Puecher,,9472,männlich
Pücher,Niklas,,vor 1484-07-17 <1484-07-17>,"Pucher
Puͤchler
Puecher
Puͤcher
Buͤchers
Puͦcher",,2954,männlich
Pücher,Peter,,,Puecher,,11693,männlich
Pücher,Ulrich,,,Puecher,,10275,männlich
Pücher (Büchsenmeister),Hans,,,"Puecher von Ruedlingen
Púnher von Ruedlingen",,9732,männlich
Pücher (Luzern),Hans,,,Puecher von Lucern,,12926,männlich
Pücher (Renner),N.,,,Puͦcher,,11615,männlich
"Pücher, verh. Gansberger",Ainbet,,,,,6000,männlich
"Pücher, verh. Litscher",Anna,,,,,6001,weiblich
Puchheim,Hans von,,,,,2007,männlich
Puchler,Hans,,,Puchler von Wiltein,,9076,männlich
Püchler,Christian,,,Puchler,,2794,männlich
Püchler,Georg,,,"Púchler
Puͤchler
Buhlers
Puhler
Puͤhler
vom Puhl
Púhler
Puchler
Puechler",,884,männlich
Püchler,Hans,,,"Puͤchler von Freysingen
Puͤchler von Freÿsingen
Puhler",,6539,männlich
Püchler,Konrad,,,Puͤhler,,10023,männlich
Püchler,Leonhard,,,Púchler,,9830,männlich
Püchler,N.,,,Pühler,,10267,männlich
Püchler (Bote),Hans,,,Puͤhler,,10830,männlich
Püchlinger,Oswald,,,Púchlinger,,7411,männlich
Püchlinger,Wolfgang,,,"Puͤchlinger von Hall
Puͤchluͤnger
Buchlinger",Meister,6242,männlich
Püchner,Peter,,,"Puechner
Puechneren
Püechner von Villingen",,10648,männlich
Puchperger,Georg,,,,,1490,männlich
Puchs,Hans,,,,,8228,männlich
Puechner,Peter,,,,,3393,männlich
Puehler,Hans,,,,,5090,männlich
Puhelmann,Georg,,,Puhelman,,5122,männlich
Puhl,Balthasar vom,,,,,4994,männlich
Pühlinger,Oswald,,,,,9454,männlich
Pülbeck,Hans,,,Puelpekhen,,10182,männlich
Pullinger,Kaspar,,,,,2352,männlich
Purbinger,Michael,,,,,245,männlich
Pürckl,Augustin,,vor 1465-05-23 <1465-05-23>,"Puͤrgel
Buͤrkl
Bürkhl",,10199,männlich
Pürckl,N.,,,alt Puͤrckhl,,7324,männlich
Pürckl,N.,,,,,10250,weiblich
Pürckl (Wagner),N.,,,"Pürgkel
Bürgkel
Puͤrklein
Pürkel
Puͤrkhl",,8913,männlich
"Pürling, verh. Jäger",Felizitas,,09.07.1506,"Purghin
Purling",,4676,weiblich
Pürnpecker,Georg,,,"Purnpeckh
Purenpeck",,6521,männlich
Purtenbach,Friedrich von,,,Purttenbach,,12652,männlich
Purtenbach,Georg von,,,"Purtenpach
Púrtnpachs
Purttenpach
Burtenpach
Purtenbach",,2174,männlich
Purtenbach,N.,,,Puertenbach,,3022,männlich
Pusch,Hans,,,"Puschl
Püschel
Puschel
Púschel
Púschl",,1966,männlich
Püser,Peter,,,,,7639,männlich
Pusnang,Hans,,,Pusmang,,9932,männlich
Püsslimann,Hans,,,Püessilman von Zürich,,13352,männlich
Putsch,Heinrich,,,Butschen,,5364,männlich
Püttel,Hans,,,,,8750,männlich
Pützner,Michael,,,Pútzner,,6806,männlich
Püxüll,N.,,,"Puͤxuͤll
Puͤxuln
Puͤxull
Puxuͤlln",,2116,männlich
Pyrbach,Pölt zu,,,,,2800,männlich
Queta,Peter von,,,,,259,männlich
Quetsch,Stefan,,,Queͤtsch,,4449,männlich
Quinkner,Gottfried,,,"Quinkern
Quinquer
Quinkner von Sarburg",,9914,männlich
Rab,Hans,,,Raben,Meister,9153,männlich
Rab,Kaspar,,,,,13079,männlich
Rabensteiner,Hans,,,,,6504,männlich
Raber,Georg,,,,,7176,männlich
Rächwein,Hans,,,"Ráchwein
Räbwein",Meister,4219,männlich
Rad,Hans,,,"Rade
Raden
Räden",,225,männlich
Rad,Ludwig,,,"Raden
Und",Herr; Meister,993,männlich
Radmacher,Andreas,,,,,11193,männlich
Radrer,Ach Chlawy,,,"Clawin Radrer
Clewͤ Radrer",,2365,männlich
Rafatz,Hans,,,"Rasacz
Rafacz",,13354,männlich
Raffenberg,Lienhard von,,,,,11813,männlich
Ragant,Georg,,,"Ragand
Ragandt",,6623,männlich
Ragant,N.,,,Ragant von Sunemburg,,7663,männlich
Ragun,Hans,,,Ragnn,,13060,männlich
Rain,Oswald vom,,,,,10126,männlich
Raindorfer,Georg,,vor 23.08.1476 <1476-08-22>,"Randorfer
Randorffer",,2300,männlich
Rainer,Christian,,,,,2677,männlich
Rainer,Matthias,,,,,4762,männlich
Rainer,Matthias,,,,,4764,männlich
Rainer,N.,,,Raynner,,8145,männlich
Rainoltz,Hans,,vor 1483 <1482-12-31>,,,5030,männlich
"Rainoltz, verh. Tratzberger",Barbara,,,,,5031,weiblich
Raisberger,Georg,,,,,6629,männlich
Ramberger,Ulrich,,,,,13607,männlich
Rämpfel,Kaspar,,,Rámpfel,,11830,männlich
Rampolt,Hans,,,,,4815,männlich
Ramschwag,Heinrich Walther,,,"Hans Walther von Ramschwag
Ramswag",,2064,männlich
Ramschwag,N.,,,von Ramswag,,10749,männlich
Ramschwag,Ulrich,,,"Ramswag
Ramswab
Ranswag
Ramswang
Ramswag zue Guetenberg
Ulrich Ramschwagaw von der Hohenswangawͤ (?)",,516,männlich
Ramseider,Georg,,,,,3584,männlich
Ramstein,Heinrich von,,,,,5370,männlich
Ramung,Georg,,,,,8375,männlich
Ramung,Hans,,,"Ramúng
Ramuͤng
Rammung
Ramunng
Ramuͦng",,92,männlich
Ramung,Heinrich,,vor 10.03.1481 <1481-03-09>,Ramuͦng,Herr; Ritter,3439,männlich
Ramung,Jörg,,,,Deutscher Orden,6759,männlich
Ramung,Kaspar,,vor 02.08.1473 <1473-08-01>,,,2630,männlich
Ramung,Mathis,,,,,10518,männlich
Ramung,N.,,,,,6831,männlich
Ramung,Wilhelm,,,,,8758,männlich
Ramung (von Rameck),Ulrich,,,"Ramúng
Ramuͤng von Ramegk
Ramuͤng
Ramuͦng",,2072,männlich
Randegg,Heinrich von,,,"Ranndeck
Randeck",Herr; Ritter,5037,männlich
Randegg,Kaspar von,,,"Randeck
Ranndegk
Randek",,4068,männlich
Randolf,Hans,,,"Ranndolff zu dem newen haus
Ranndolff zum Newenhaws",,8410,männlich
Randolt,N.,,,,,9983,männlich
Rankweil,Ulrich von,,,Ranckweil,,11535,männlich
Ransberger,Hans,,,Ramberger,,2972,männlich
Ranser,Hans,,,"Rannser
Ramser",,5608,männlich
Ranstein,Georg von,,,,,2941,männlich
Rantl,Anna,,vor 1478-11-20 <1478-11-20>,,,4921,weiblich
Rantl,Christoph,,,,,9810,männlich
Rantl,Paul,,,"Ráuttel
Reuͤntl
Rentlein
Ránntl
Renntel
Rántlein
Renttly
Rentel
Reͤnntl
Raͤntl
Rántlein
Rantleins",,273,männlich
Rapp,Hans,,,,,13452,männlich
Rapperswil,Rudolf von,,,,,8878,männlich
Rappoltstein,N. von,,,Rapoltstain,,6841,männlich
Rappoltstein,Schmassmann von,,,"Rapoltstain
Rappoltstain
Rapoltstein",,3910,männlich
Rappoltstein,Wilhelm von,,,"Herr zu Rappoltstein und Hohenack
Rapoltstain
Rappoltstain
Ratpoltstain
Rapoltstein
Rapoltst.
Rappoldstain
Rappolstain
zw Rappoltstain und zw Hohenagk
von Rappoltstain und zw Hohenackh",Herr; Ritter,3901,männlich
Räs,Heinrich,,,"Rásen
Wirt",,9975,männlich
Räs,Lienhard,,,Räß von Werdenberg,,13519,männlich
Raschauer,Mert,,,Raschawer,,13271,männlich
Rasnperger,Hans,,,,,6858,männlich
Rasp,N.,,,,,1679,männlich
"Rasp, verh. Rindsmaul",Dorothea,,,Rasp,,2228,weiblich
Rasp von Laufenbach,Hildebrand,,vor 22.05.1488 <1488-05-22>,"Raspen
Rasppen
Raspen von Lauffenpach
Rasp von Lauffenbach
Raspen ze Bernegk
Rasp von Laúffenbach
Rasp von Lauffenpach",,1318,männlich
Rast,N.,,,,,9746,männlich
Ratfelder,Hans,,,,,9364,männlich
Ratfelder,Stefan,,,Ratvelder,,8242,männlich
Ratgeb,Felix,,,,,6771,männlich
Rathsamhausen,Dietrich von,,,Raczenhawsen,Herr,13215,männlich
Rathsamhausen,Jakob von,,,"Raczenhausen
Raczenhawsen",Herr; Ritter,12705,männlich
Rathsamhausen,Konrad Dietrich von,,,Ratsamhawsen,,5707,männlich
Ratold,Hans,,,"Rattold
Ratol
Radold",,7857,männlich
Rattolt,Hans,,,,,6997,männlich
"Ratzendorfer, genannt Beheim",Hans,,,"Bechem
Pechan
Ratzendorffer genannt Pechhaym
Bechaym
Beham",,683,männlich
Rauch,Andreas,,,,,1635,männlich
Rauch,Wilhelm,,,,,8552,männlich
Rauns,Wilhelm von,,,Rawns,,10421,männlich
Rausch,Martin,,,Raúsch,,7884,männlich
Rauscher,Georg,,,,Meister,8560,männlich
Rauscher,Hans,,,,,1064,männlich
Rauscher,Martin,,,,,7869,männlich
Räutler,Christoph,,,,,5806,männlich
Ravensburger,Erhard,,,,,4633,männlich
Ravensburger,Gilg,,,Rafensburger von Augspurg,,7617,männlich
Rebein,Konrad,,,"Räbein
Räwen
Räbben",,1569,männlich
Rechberg,Ber (der Ältere) von,,,,Ritter,6130,männlich
Rechberg,Christoph von,,,"Rechperger
Rechperg",Herr,8218,männlich
Rechberg,Friedrich von,,,,,5009,männlich
Rechberg,Gebhard von,,,Rechperg,,3516,männlich
Rechberg,Georg von,,,,Ritter,5491,männlich
Rechberg,Hans von,,,Rechperg,,4354,männlich
Rechberg,Heinrich von,,,Rechperg,,9785,männlich
Rechberg,Ludwig von,,,Rechperg,,4053,männlich
Rechberg,Martin von,,,Rechperg,,4810,männlich
Rechberg,Philipp von,,,,,4158,männlich
Rechberg,Rudolf von,,,Rechperg,,8964,männlich
Rechberg,Wilhelm von,,,Rechperg,,5018,männlich
Rechberg,Wilhelm von,,vor 1465-08-18 <1465-08-18>,,,9783,männlich
Rechberg,Wolfgang von,,,,,6131,männlich
Rechberg zu Hohenrechberg,Ber von,,,,,4992,männlich
Rechberg zu Hohenrechberg,Heinrich von,,,"Rechperg zu Hohenrechperg zu Weyssenstein
Reͤchperg zu der Hohenrechperg",,4977,männlich
Rechberg zu Hohenrechberg,Veit von,,,Rechperg zu Hohenrechperg,,4159,männlich
Rechberg (zu Schramberg),Heinrich von,,,"Rechperg
Rechperg zuͤ Schramberg",,413,männlich
Rechenbach,Hans,,,,,5015,männlich
Recheshan,Jakob von,,,,,6829,männlich
Rechtaler,Lienhard,,,,,1626,männlich
Reck,Jakob,,,Reck vom Kloster auf Prattigawͤ,,12421,männlich
Reckenbrunnen,Ulrich von,,,"Ragknbruͤnnnonn
Regkenbrunnensis",,3596,männlich
Reckenhauser,Hans,,,,,7676,männlich
Redrer,Ulrich,,,Redr(er),,4364,männlich
Regelsheim,Jakob von,,,"Regelshaim
Regeshaim
Regelßhaim",,11994,männlich
Regensburg,Jörg von,,,von Regnspurg,,9270,männlich
Regensburger,Hans,,,Regenspurger,,9090,männlich
Regensburger,Urban,,,Regnspurger,,10258,männlich
Regesheim,Hans von,,,Regeshaim,,12632,männlich
Regnalt,Lukas,,,Regnallt,,11097,männlich
Rehdorfer,Fritz,,vor 1479-08-10 <1479-08-10>,"Rerdorffer
Rendorffer
Redorfer
Redorffer
Rerdorffer",,160,männlich
Rehdorfer,N.,,,,,7474,weiblich
Reich,Konrad,,,Reich von Tettnaw,,13467,männlich
Reich,Thomas,,,,,12211,männlich
Reich,Wenzeslaus,,,"Reichl
Reichel",,2557,männlich
Reichart,Jakob,,,,,10759,männlich
Reichart,N.,,,,,5315,männlich
Reichart,Thomas,,,Reichhart,,12671,männlich
Reichart,Ulrich,,,,,11588,männlich
Reichenau,Konrad von,,,Reichnaw,,3040,männlich
Reichenau,Wilhelm von,,1496-11-19,,,6890,männlich
Reichenbach,Jakob,,,,,3366,männlich
Reichenstein,Schafried von,,,"(Schaffrid)
Richenstain",,12635,männlich
Reichenstein,Wilhelm von,,,"Reichenstain
Reichnstain",,9907,männlich
Reicher,Jörg,,,,,10386,männlich
Reichsdorfer,Georg,,,,,7916,männlich
Reich von Reichenstein,Arnold,,,,,12442,männlich
Reich von Reichenstein,Eberhard,,,Reisach von Reichenstain,,11890,männlich
Reich von Reichenstein,Hans,,,Reichs von Reichnstain,,5275,männlich
Reich von Reichenstein,Hans Thüring,,,Reichen,,4555,männlich
Reich von Reichenstein,Heinrich,,vor 12.05.1473 <1473-05-12>,"Richen von Richenstain
Reichen vom Reichenstain
Richen von Richenstein
Richen
Reichen",Herr,3614,männlich
Reich von Reichenstein,Jakob,,,"Reichen
Reich von Reichenstain",,4554,männlich
Reich von Reichenstein,Marx,,,"Reich
Reichen von Reichenstain",,4800,männlich
Reich von Reichenstein,Thüring,,,"Reichen von Richenstain
Reich von Reichenstain",,4114,männlich
Reif,Paul,,,"Reÿff
Reyff
Reiff",,7505,männlich
Reif,Peter,,,Reÿff,,11833,männlich
Reifenberg,Hans von,,,Reiffenberg,,12673,männlich
Reifer,Christoph,,,Reiffer,,5859,männlich
Reinach,Bernhard von,,,,Herr; Ritter,12562,männlich
Reinach,Hamann von,,,"(Hermann?)
Rinach
(Hayman)
Reynach
Reyͤnach",Herr; Ritter,1588,männlich
Reinach,Hans Erhard von,,,"Rinach
Rynach
Rýnnach
Rynnach
Rýnachs
Ryͤnach",Herr; Ritter,4086,männlich
Reinach,Hans von,,vor 1480-11-16 <1480-11-16>,"Rinach
Rynach
Reynach",,2173,männlich
Reinach,Ludwig von,,,"Rynach
Rinach",Ritter; Herr,3953,männlich
Reindel,N.,,,,,11322,männlich
Reindl,Erhart,,,,,9352,männlich
Reindl,Hans,,vor 26.02.1485 <1485-02-25>,"Reindel
Reindel auß der Lautas",,4477,männlich
Reinhard,Hans,,,Reinhart von Regenspurg,,6680,männlich
Reisacher,Michael,,,,,9489,männlich
Reisacher,Peter,,,"Reiser
Vischer an der langen Wiß
Reischacher
Vischer
Reyser
Reÿsacher
Vischer auf der langen wisen
Vischer an der Langenwis",,1023,männlich
Reisacher,Stoffel,,,,,11746,männlich
Reisacher,Thomas,,,,,11744,männlich
Reisberger,N.,,,Reisperger,,8126,männlich
Reischach,Burkhard von,,,Reÿschach,,9706,männlich
Reischach,Eberhard von,,,"Reÿschach
Rewschach",,382,männlich
Reischach,Hans Erhard von,,,Risach,,3689,männlich
Reischach,Hans Friedrich von,,,,,12251,männlich
Reischach,Hans von,,,Reissach,,12412,männlich
Reischach,Jos von,,,"Rischach
Reyschach
Reýschach
Reyͤschach
Reischach zu Nellenburg",,4427,männlich
Reischach,Lukas von,,,Rischach,,4869,männlich
Reischach,N. von,1456,,,,3690,männlich
Reischach,Pilgrim von,,,"Rischach
Reyschach
Rýschach
Ryͤschach
Reÿschach
Ryschach
Reuschach
Reisach",,387,männlich
Reischach,Ulrich von,,,,,3862,männlich
Reischach,Wilhelm von,,,,,4997,männlich
Reischen,Andreas von,,,,,2596,männlich
Reischen,Hieronymus von,,,,,2490,männlich
Reiser,Christoph,,vor 1470-09-22 <1470-09-22>,"Reiser von Altspaur
Reýser",,3561,männlich
Reiser,Georg,,,,,4807,männlich
Reiser,Michael,,,Reyser,,3083,männlich
Reiser,Wolfgang,,,Reyser,,11401,männlich
Reisinger,Augustin,,,Reýsinger,,9532,männlich
Reiß,Matheis,,,,,13527,männlich
Reitenau,Hans Werner von,,,"Raitenau
Rayttnaw
Raytnaw",,4070,männlich
Reitler,Ulrich,,,,,3667,männlich
Reitsheimer,Lienhard,,,"Reytshaimer
Veytshaimer (?)",,10596,männlich
Rennberger,Hans,,,,,6501,männlich
Rennenberg,Hans von,,,Rennenberger,,9311,männlich
Renner,Antoni,,,"(Teinige)
Renne",,12694,männlich
Renner,Hans,,,,,3359,männlich
Renner,Heinz,,,,,9503,männlich
Renner,Konrad,,,,,5045,männlich
Rennt (?),Paul,,,,,4382,männlich
Rentel,Paul,,,,,2481,männlich
Rentl,N.,,,"Renntlin
Reͤnnttel",,8298,männlich
Rentz,Lukas,,,"Renntzen
Rentzen",,11803,männlich
Resch,Christian,,vor 1481-06-12 <1481-06-12>,"Roͤsch
Röschen
Reͤsch
Roschner
Rësch",,890,männlich
Resch,Christoph,,,Röschen,,12675,männlich
Resch,Jakob,,,,,1752,männlich
Resch,Johannes,,,Reschen,,11067,männlich
Resch (Kürschner),Hans,,,Reͤsch,,13065,männlich
Retenheim,Peter von,,,"Retenh.
Retenhaim",,5724,männlich
Rettenbach,Adam von,,,,,12209,männlich
Retzner,Hans,,,,,4487,männlich
Reuchli,Hans,,,,,5001,männlich
Reuchlin,Wenzel,,,"Rewhlin
Reulin",,5167,männlich
Reuter,Christian,,,"Rewter
Reẅter",,11060,männlich
Reuter,Hans,,,Rewter,,5044,männlich
Reuter,Kunz,,,"Reẅter
Reẃter
Reẅtter
Rewͤter",,10331,männlich
Reutlinger,Hans,,,,,956,männlich
Reutter,Peter,,,"Reütter
Reuter
Reuͤter",,665,männlich
"Rhäzüns, verh. von Hohenberg",Ursula von,,,,,5246,weiblich
Rhein,Friedrich zu,,,"Rein
Rin
Ryͤn",Ritter; Herr,3963,männlich
Rhein,Hans zu,,,,,9420,männlich
Rhein,Jakob zu,,,"ze Ryn
ze Reyn
ze Rein",Herr,8095,männlich
Rhein,Kaspar zu,1433,1502-11-08,,,6351,männlich
Rhein,Werner von,,,Rin,Herr,12707,männlich
Rheinisch,Hans,,,Reyinisch,,10721,männlich
Richl,Jörg,,,,,13377,männlich
Richler,Agnes,,,Sixt Rüchlerin,,10274,weiblich
Richler,Sixt,,,"Richler von Weitting
Rüchler von Weittingen
Ruͤchler
Rüedler von Weitting
Ruhler
Ruchler von Weitingen",,750,männlich
Rick,Jörg,,,Rick von Chúr,,12287,männlich
Ridler,Balthasar,,,Ridler von Múnnichen,,8152,männlich
Ried,Thomas,,,,,5412,männlich
Ried,Werner,01.07.1486,01.07.1486,,,13612,männlich
Rieder,Adam,,,,Meister der sieben freien Künste,5383,männlich
Riederer,Hans,,,"Riedrer
Ruͤdrer",,12606,männlich
Riederer,Hermann,,,,,4187,männlich
Riederer,Kaspar,,,"Riedrer
Rieder",,7643,männlich
Riederer,Lienhard,,,Riedrer,,2190,männlich
Riederer,Ulrich,,,"Riedrer
Ryedrer",,4911,männlich
Riederer,Wolfgang,,,,,13096,männlich
Riedheim,Johann von,,,,,6327,männlich
Riedl,Niklas,,,,,6744,männlich
Riegel,Matthäus,,,Rigel,,4267,männlich
Riemer,Andre,,,,,5210,männlich
Riemer,Bernhard,,vor 06.06.1461 <1461-06-05>,,,5211,männlich
Riemer,Simon,,,,,5209,männlich
Rienshofen,Georg von,,,"Rienshouen
Rienshoven",,4828,männlich
Rietberg,Georg von,,,"Rietperg
Retperg
Riedperg
Rieperg",,4808,männlich
Rietenburger,Ernst,,vor 1465-05-01 <1465-05-01>,"Rietenberger
Riettenberger
Riettemburger",,1271,männlich
Rietenburger,Margarethe,,,,,1272,weiblich
Rietenburger,N.,,,Ernstin Rietmburgerin,,8137,weiblich
Rietenburger,Walpurga,,,,,7927,weiblich
Rieter,Wernli,,,,,4962,männlich
Rieter von Bocksberg,Andreas,,,"Bocksperg
Rieter
Riether",,3818,männlich
Rietheim,Eglof von,,,Riethaim,Herr,5117,männlich
Riethmair,Thomas,,,,,3045,männlich
Riga,Jos,,,,,9614,männlich
Rin,Hans zu,,,,,5097,männlich
Rindsmaul,Albrecht,,,,,2227,männlich
Rindsmaul,Hermann,,,,,12173,männlich
Rindsmaul,Hermann,,vor 22.11.1476 <1476-11-21>,"Rindsmauls
Rynndsmaul",,2612,männlich
Rindsmaul,Ruprecht,,,,,1623,männlich
Rindsmaul,Sibylle,,,,,8383,weiblich
Rindsmaul,Sophia,,,,,8382,weiblich
Ring,Hans,,vor 1465-07-29 <1465-07-29>,Ringken,,9782,männlich
Ring,Klaus,,,,,4389,männlich
Ring,Rudolf,,,,,5036,männlich
Ringel,N.,,,Ringkel,,12825,männlich
Ringelsteiner,Ulrich,,,Ringlstainer,,9268,männlich
Ringensberger,N.,,,Ringensperger,,10318,männlich
Ringer,Hans,,,Ringk von Veltkirch,Meister,6074,männlich
Ringer,Kaspar,,,Ringker,,7273,männlich
Rintscha,Hans,,,,,4899,männlich
Rippi,Hans,,,,,9371,männlich
Riseweter,Johannes,,,,,1277,männlich
Ritsch,Hans,,,,,2830,männlich
Ritter,Thomas,,,,,2078,männlich
Ritz,N.,,,,,8733,männlich
Rix,Hans,,,Richsen von Ennshaim,,12603,männlich
Rock,N.,,,"Rokh
Rok",,12732,männlich
Rockenburger,Anna,,,"Rogkenburgerin
Rokenburgerin",,9411,weiblich
Rockenburger,Niklas,,vor 14.09.1479 <1479-09-14>,"Rokenburg
Puͤchsenmaister
Roggenburg
Rogknwurger
Roggenwurg
Roggnwurg
Rockemburger
Rockemburg
Rogkenburger
Roggenburger
Rockenpurger
Rokenburgers",Meister,7636,männlich
Roden,Gilg von,,,Rodem,,6912,männlich
Rohrbacher,Hermann,,,"Rorbacher
Rorbach",,1078,männlich
Rohrer,Christian,,,Rórer,,2817,männlich
Rohrer,Hans,,,Rorar von Augspurg,,10919,männlich
Rohrmacher,Andreas,,,"Rormacher
Rörmacher von der Steyrmarckt",,11004,männlich
Rölitz,Hermann von,,,Rólitz,,4723,männlich
Roll von Bonstetten,Andreas,,,"Roll von Panstetten
Röll von Bonstetten
Roll von Ponstetn",Herr; Ritter,362,männlich
Römer,Andreas,,,"Roͤmer
Rómer
Roͤmern",,2950,männlich
Römer,Sigmund,,,Roͤmern,,2951,männlich
Römer,Stefan,,,Rómer,,10844,männlich
Rosenberger,Hans,,,,,8011,männlich
Rosenberger,Kaspar,,,,,2979,männlich
Rosenecker,Rudolf,,,Rosenegker,,11135,männlich
Rosenfeld,Hans,,,"Rosenfelt
Rosenveld
Rosenvelder",,5023,männlich
Rosenfelderstal,Ulman von,,,Rosenvelderstal,,12019,männlich
Rösslin,Georg ab dem,,,Rószlin,,2820,männlich
Rossnagel,Hans,,,Rossnagel von Wallenstat,Meister,7073,männlich
Rosstäuscher,Niklas,,,Roßtauscher,,11002,männlich
Rost,Heinrich,,,Rest,,429,männlich
Rot,Christoph,,,"(Stoffel)
Rott
Rodt",,680,männlich
Rot,Friedrich,,,,,6604,männlich
Rot,Hans,,,Roten von Ulm,,11598,männlich
Rot,Hans von,,,,,4777,männlich
Rot,Josef,,,"Rott
Radt von Ulm
(Jos)
von Ulm",Meister; Chorherr zu Weißenstein,10636,männlich
Rot,Kaspar,,,Rotten,,6494,männlich
Rot,Lienhard,,,,,2160,männlich
Rot,Michael,,,Roten,,4841,männlich
Rot,N.,,,Roten,,10501,männlich
Rot,Niklas,,,Rott,,9461,männlich
Rot,Peter,,,"Roten
Rott",,4608,männlich
Rot,Wenzel,,,,,9327,männlich
Rotbach,Rudolf von,,,Rotpach,,12017,männlich
Rotberg,Hans Ludwig von,,,Rotperg,,7333,männlich
Rotbüchler,Lienhard,,,Rotpüchler,,11318,männlich
Rotenbucher,Peter,,,"Rotenbuecher
Rotenpuecher
Rottenbucher
Rottenpucher
Ratenpucher",,5212,männlich
Rotenstein,Christoph von,,,"Rottenstein
Rottenstain
Rotenstain",,1478,männlich
Rotenstein,Felicitas von,,,Rottenstein,Witwe,6153,weiblich
Rotenstein,Gerwig von,,1496,"Rottenstain
Rotenstains
Rottenstein
Rotnstain",,1276,männlich
Rotenstein,Gerwig von,,vor 1479-12-24 <1479-12-24>,"Rottenstein
Rotenstain
Rottenstain
Rottenstain",,4733,männlich
Rotenstein,Hans von,,,Rottenstain,,5223,männlich
Rotenstein,Heinrich von,,,"Rottenstein
Rotenstain
Rottenstain
Rottnstain
Rotnstain",,251,männlich
Rotenstein,Jörg von,,,Rotenstain,,6430,männlich
Rotenstein,Kleopha von,,,,,5805,weiblich
Rotenstein,N. von,,,"Rotenstain
Rottenstains",,81,männlich
Rotenstein,N. von,,,,,4732,weiblich
Rotenstein,N. von,,,Rotenstainerin,,1211,weiblich
Rotenstein,Stefan von,,,Rottenstain,,5224,männlich
Rotenstein,Ulrich von,,,"Rotenstain
Rottnstain",,9912,männlich
Rotenstein (der Ältere),Gerwig von,,,"Rotenstein der Ältere
Rotenstain
Rottenstein
Rottenstain",,202,männlich
"Rotenstein, genannt Schütz",Thomas,,,"Rotenstain, genant Schutz",,11104,männlich
